"LEM_ADAMSS"

"Time      "	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
1.474500e+01	-8.744137e+03	1.156592e+02	-8.763988e+03	1.159187e+02	1.671886e+04	2.561083e+03
1.475250e+01	-8.749384e+03	1.159845e+02	-8.769247e+03	1.162448e+02	1.672894e+04	2.561873e+03
1.476000e+01	-8.754631e+03	1.163098e+02	-8.774505e+03	1.165708e+02	1.673903e+04	2.562663e+03
1.476750e+01	-8.759877e+03	1.166352e+02	-8.779764e+03	1.168969e+02	1.674912e+04	2.563452e+03
1.477500e+01	-8.765124e+03	1.169606e+02	-8.785022e+03	1.172231e+02	1.675921e+04	2.564242e+03
1.478250e+01	-8.770370e+03	1.172860e+02	-8.790281e+03	1.175492e+02	1.676930e+04	2.565032e+03
1.479000e+01	-8.775617e+03	1.176114e+02	-8.795539e+03	1.178754e+02	1.677939e+04	2.565822e+03
1.479750e+01	-8.780863e+03	1.179369e+02	-8.800797e+03	1.182016e+02	1.678948e+04	2.566612e+03
1.480500e+01	-8.786109e+03	1.182623e+02	-8.806055e+03	1.185278e+02	1.679957e+04	2.567401e+03
1.481250e+01	-8.791355e+03	1.185878e+02	-8.811313e+03	1.188540e+02	1.680966e+04	2.568191e+03
1.482000e+01	-8.796601e+03	1.189133e+02	-8.816572e+03	1.191803e+02	1.681974e+04	2.568981e+03
1.482750e+01	-8.801848e+03	1.192389e+02	-8.821830e+03	1.195065e+02	1.682983e+04	2.569770e+03
1.483500e+01	-8.807094e+03	1.195644e+02	-8.827088e+03	1.198328e+02	1.683992e+04	2.570560e+03
1.484250e+01	-8.812340e+03	1.198900e+02	-8.832345e+03	1.201591e+02	1.685001e+04	2.571349e+03
1.485000e+01	-8.817586e+03	1.202156e+02	-8.837603e+03	1.204855e+02	1.686010e+04	2.572139e+03
1.485750e+01	-8.822831e+03	1.205412e+02	-8.842861e+03	1.208118e+02	1.687018e+04	2.572928e+03
1.486500e+01	-8.828077e+03	1.208668e+02	-8.848119e+03	1.211382e+02	1.688027e+04	2.573718e+03
1.487250e+01	-8.833323e+03	1.211925e+02	-8.853376e+03	1.214646e+02	1.689036e+04	2.574507e+03
1.488000e+01	-8.838569e+03	1.215182e+02	-8.858634e+03	1.217910e+02	1.690045e+04	2.575296e+03
1.488750e+01	-8.843814e+03	1.218439e+02	-8.863892e+03	1.221174e+02	1.691054e+04	2.576086e+03
1.489500e+01	-8.849060e+03	1.221696e+02	-8.869149e+03	1.224439e+02	1.692062e+04	2.576875e+03
1.490250e+01	-8.854305e+03	1.224953e+02	-8.874407e+03	1.227704e+02	1.693071e+04	2.577664e+03
1.491000e+01	-8.859551e+03	1.228211e+02	-8.879664e+03	1.230969e+02	1.694080e+04	2.578453e+03
1.491750e+01	-8.864796e+03	1.231469e+02	-8.884921e+03	1.234234e+02	1.695089e+04	2.579243e+03
1.492500e+01	-8.870042e+03	1.234727e+02	-8.890179e+03	1.237499e+02	1.696097e+04	2.580032e+03
